nx,quadraturetype,quadratureorder,convolutionmagnitude,convolutionwidth,rotationmagnitude,testcaseid,absL1,relL1,absL2,relL2,L1R1,L2R1,TVR1,L1R2,L2R2,TVR2,L1R3,L2R3,TVR3
50,3,2,4.0,5.0,0,1,6.548368745885239,0.5896966116225255,4.023739370459433,0.45781281855512646,82.64363904334385,3.0492127807527463,0.7952479200811577,83.93547841006192,3.540520945051944,2.8801510351880695,196.12574487747497,6.591983705076897,3.102101019414721
50,3,2,7.0,10.0,0,1,10.017928563130218,0.9021389537457694,7.2970425148634055,0.8302425413962046,534.2500439573137,16.89708719206189,0.13244887053296672,22.125569079988907,0.8376820669301649,0.4857330136212106,255.57765580844247,8.087872910642002,0.3435376663626879
50,3,2,18.0,1.0,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,10.0,1.5,0,1,19.763220179541108,1.7797262840380608,9.19424146057213,1.0461019489590637,112.96119662269204,4.000250478240447,1.425866220974131,216.35829274404207,9.671114078574826,9.122536625388161,246.8481493971426,9.07795567232036,10.07121041415127
50,3,2,3.0,3.0,0,1,18.422814607003858,1.659019485902747,8.562541071197742,0.9742283733828112,106.57088518786327,3.7375708418458378,1.4111771025009012,197.70672507698535,8.926890326795458,8.454076020120038,237.1017956924286,8.596013229919725,9.361283980014031
50,3,2,7.0,12.0,0,1,11.528236415522155,1.0381458674709707,8.220237117935302,0.9352817311633508,641.9370588053732,20.302653117323786,0.1510514707633681,48.53248288126653,1.6652400560308167,0.44390232403210284,257.8579898415233,8.157540890932482,0.2596229088123555
50,3,2,9.0,4.0,0,1,5.997085612786056,0.5400522179958666,3.9430745284676183,0.4486349381631467,116.8242567014482,3.9342198917188806,0.6709681558463773,76.98237103866188,3.1950833711185584,2.3841338380231685,203.51669751972037,6.751968563866409,2.5416387728641823
50,3,2,10.0,3.0,0,1,15.582161894412138,1.403211765779432,7.307807787824019,0.8314673920892679,91.59019306844326,3.142367185400492,1.3460449985967893,161.2070990247918,7.463971531772311,7.117844367465214,217.89014307765294,7.703292459735655,7.903991968299818
50,3,2,10.0,4.5,0,1,6.36861981015495,0.5735097806030428,4.939262211042153,0.5619791309102214,269.9708602686526,8.563588548634865,0.3152084166974731,51.99959097726532,2.0980543912090877,1.1263044660533272,235.37558858518435,7.503747709237093,1.1037060124552445
50,3,2,5.0,5.0,0,1,5.915290348571582,0.5326863545227148,3.9625407366746925,0.450849763435203,131.48405727081956,4.355483221146244,0.6366727551857657,74.56301898151833,3.079956806966188,2.223907862714554,206.53814303143687,6.821185961020497,2.3552899828358456
50,3,2,8.0,1.5,0,1,19.763220610499307,1.7797263228469,9.194241660148695,1.0461019716664763,112.96119853539473,4.0002505552738885,1.4258662318195092,216.358298720671,9.67111431424644,9.122536837788822,246.84815246037255,9.077955828353968,10.071210637801059
50,3,2,7.0,8.0,0,1,8.618542185093707,0.7761207899095646,6.439811468273934,0.7327085498873865,434.31148801742256,13.73810272802828,0.1502567238503476,24.222268082568444,0.9281866165295525,0.5703729224004533,251.93651554541412,7.9779138144532515,0.4755595801340316
50,3,2,1.0,3.5,0,1,18.28440101810146,1.6465550039003327,8.496310923782053,0.9666928429544981,105.87552880693214,3.708317311323123,1.4117522781151144,195.76646963783696,8.849086148169741,8.384103472508595,236.0684484299337,8.54690833164135,9.286564693278333
50,3,2,1.0,20.0,0,1,11.330657923951012,1.0203534413675683,5.834277592265163,0.6638121465712512,68.36203593980366,2.903935689395716,1.2567172627504117,123.52957626042752,5.477245391163814,5.267940060297391,196.4400285440301,6.8360321940741535,5.376146796963118
50,3,2,8.0,3.0,0,1,16.355479769612888,1.472850930647715,7.6372921859750225,0.8689554516029803,95.94892559361008,3.309673145117742,1.368377993511949,170.43994053080678,7.845679428935809,7.471097450526244,222.8765482497337,7.92686092520344,8.292507406530788
50,3,2,1.5,18.0,0,1,9.59623751319366,0.8641646439674161,5.069241107526695,0.5767678633487936,136.89409697846799,4.664839824955333,1.0874306485410288,97.28060025853348,4.2943344415636,4.075226046704744,194.69255061233946,6.703719026324493,4.029325645685114
50,3,2,18.0,6.0,0,1,16.423927056154348,1.479014776105199,10.934331756810096,1.244085856393448,941.2226571928593,29.76418341863469,0.08622087242009879,133.90900418285344,4.236924662303287,0.09583663964028089,263.6174373563118,8.336317401001004,0.010468762831437717
50,3,2,1.5,2.5,0,1,19.679742416602608,1.7722089074423102,9.154428773773736,1.041572143054825,112.57294051708578,3.98442458554161,1.4249459715262056,215.18423810929767,9.624102547777168,9.080377584155183,246.23505786193866,9.047122491224252,10.026869459113826
50,3,2,8.0,10.0,0,1,11.325504201113423,1.019889336028895,8.052736425468296,0.9162238456821897,617.8449356197148,19.539206106890035,0.09275072417304653,37.87010647495483,1.3109082490965178,0.3579317005033762,259.01497217770026,8.192992288956967,0.2093346522865493
50,3,2,4.0,12.0,0,1,7.291149122022004,0.6565858000578574,5.471577559136942,0.6225448801882625,338.9706459166006,10.753410176149188,0.4368122564163057,44.95119714884949,1.7735895517748557,1.390599902007375,234.08612482644725,7.478062353382839,1.2371527642962041
50,3,2,0.5,5.0,0,1,17.03687870184243,1.5342125700256832,7.925786989002303,0.9017797989953772,99.55464357549786,3.4488587440287626,1.39550329771433,178.98805168307487,8.18168496829045,7.780159976895268,227.2661708296838,8.131292740117006,8.631884372327196
50,3,2,0.5,0.5,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,8.0,1.0,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,3.0,16.0,0,1,7.847912349534086,0.7067236895812905,5.403319084705499,0.6147785708693356,329.19729291188344,10.472938684737876,0.6522386738494295,56.63172259726228,2.285806235296595,2.020426228065319,224.5403020548962,7.257226849470209,1.7560940792858948
50,3,2,8.0,12.0,0,1,13.031661693656677,1.1735329885613441,9.05049707137349,1.0297470069730972,735.9078162480171,23.272896874296208,0.10883387259265032,74.27259880576585,2.4008559627341244,0.3313493768922648,260.5206511584854,8.239551052443616,0.14920976111203255
50,3,2,0.5,14.0,0,1,14.610159835500886,1.3156806045279748,7.1731977885834,0.8161517422709711,69.50793390613038,2.455484435969818,1.3484253506190522,158.9214960557988,7.246076874035128,6.926153807073535,214.90640555140337,7.548818322765259,7.518957579889358
50,3,2,4.0,2.0,0,1,19.75888842164565,1.77933619865154,9.192194330247224,1.0458690306664737,112.94143304129369,3.999446335244052,1.4257975901606035,216.29755861932557,9.668696445243482,9.120362564162068,246.816554434609,9.076364548690822,10.06892673962527
50,3,2,0.5,10.0,0,1,15.201837284792486,1.3689626050628345,7.23530314623142,0.8232179625736463,84.09387527080979,2.905071905005897,1.3536814533290138,159.75694553672344,7.361547368835063,7.025484005174462,216.41006076466226,7.635345438556961,7.751424473002488
50,3,2,12.0,6.0,0,1,11.647609644729881,1.0488957185428838,8.186203890174458,0.9314095002628833,625.4110796488812,19.7775456454185,0.043006779329690215,37.04174663989441,1.2323881796507556,0.25442305844700386,260.95105856650474,8.252898337651587,0.1306449518621674
50,3,2,2.0,14.0,0,1,8.090660560727196,0.728583759344154,4.595963739513631,0.522919334440801,156.46855882775668,5.185196044493163,0.897963297700164,82.47187210270312,3.557613263636274,3.2474278362334603,200.03901403903174,6.724032902730625,3.226355429015256
50,3,2,2.0,7.0,0,1,8.191783329180723,0.7376901118158904,4.55642211569122,0.5184203695264016,39.80735042921224,2.1348200220012075,1.0000136055291295,97.53786884878045,4.296285216588938,3.869975085356236,186.01633573623235,6.490562886381498,4.229674446889874
50,3,2,6.0,20.0,0,1,13.775750724097398,1.2405400245154663,9.610980309364082,1.0935176410308587,808.6458646610196,25.578261340762857,0.2591676685585389,100.43095437827347,3.276231266197944,0.6142085377033151,258.3443133719056,8.17277039162264,0.2571071151468721
50,3,2,2.0,12.0,0,1,7.833463348081715,0.7054225216830797,4.460320988654147,0.507486180260027,118.59658813081569,4.080695577500712,0.8978545210639469,85.52456651916081,3.6923125981647593,3.319263576660652,196.49325475240877,6.643545517092834,3.4079588216775925
50,3,2,3.0,4.0,0,1,12.197475917543812,1.0984125204376505,5.957685662115316,0.6778532638228627,69.10665757456756,2.400948418430515,1.2319422788651389,125.65386175750304,5.91776261845462,5.629788092337801,198.49363726396342,6.916577228658211,6.246315452728702
50,3,2,20.0,2.0,0,1,19.741560568857953,1.7777757831538603,9.184007714216605,1.0449375742737157,112.86228202457372,3.996228561019881,1.4255224220808107,216.05454791310123,9.659027272511818,9.111669128949497,246.69018543647002,9.070002737784765,10.059792792697165
50,3,2,20.0,2.5,0,1,18.6741078050152,1.6816490526149441,8.682000389444976,0.9878202097703641,107.81427703571919,3.789524162014573,1.4114586511332874,201.20997800199643,9.067322293010779,8.580419945539964,238.9574356532732,8.685364981369904,9.495977557738215
50,3,2,18.0,5.0,0,1,13.34257363045284,1.2015313684260853,9.134297737121289,1.0392816749648799,733.3853908707074,23.19179284543487,0.03433531561810321,70.41333099891551,2.24260301552045,0.17420514572928775,262.6442272239017,8.30572649494452,0.06010517214189204
50,3,2,16.0,12.0,0,1,22.36889213642517,2.0143734127508237,14.465604052371402,1.6458667805222298,1343.3056717131005,42.48001845614037,0.1931043237840373,231.08020349653512,7.307764177622918,0.0728276936577279,263.71656224519234,8.339449940743176,0.0011104322834116775
50,3,2,4.0,0.5,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,6.0,7.0,0,1,7.020407182518922,0.6322048266361331,5.365137268965847,0.6104343221315436,317.5326657582294,10.05668297964521,0.2586140514579036,44.03749160640512,1.7738781086031368,0.9334887754674852,241.4033417114563,7.670949414164477,0.8712832358647494
50,3,2,9.0,20.0,0,1,19.208497547922804,1.7297721551626528,12.6230203897827,1.4362213879338317,1145.3612808045395,36.22182753734678,0.18481766675946698,183.34093341100808,5.807591618455578,0.29888965870872547,263.08667466585626,8.319596759512116,0.03303097151383727
50,3,2,0.5,16.0,0,1,14.488441386507263,1.304719560681965,7.1646805966263525,0.8151826736268492,65.41254616262677,2.3061915529625487,1.3570843882899173,159.15683152931996,7.218348358076768,6.9070418935368885,214.57428365777548,7.525025641413869,7.4410193550902815
50,3,2,0.0,4.0,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,0.0,9.0,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,1.5,4.0,0,1,15.60672367445588,1.4054236141082719,7.309481348799901,0.83165780642699,91.72726311833155,3.145188145287992,1.356369245663783,161.37983763419876,7.466404581816283,7.120905896010911,217.86846895765262,7.7057100860388275,7.907909705291836
50,3,2,1.0,0.5,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,9.0,1.0,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,2.0,3.0,0,1,18.86089196187182,1.6984694224929124,8.766363706294378,0.9974188950512832,108.68297083497234,3.8245489807004125,1.4165901271222763,203.7435415287707,9.166596752616034,8.67006007310336,240.24661092535422,8.749857435593883,9.592007058662745
50,3,2,0.0,3.0,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,16.0,20.0,0,1,28.181806140595985,2.537840527223661,18.059963343925453,2.0548256137525933,1695.312806191532,53.61160833093147,0.25556709464528105,284.07371836456866,8.98396804942288,0.09113257639121208,263.710694047562,8.339264365497048,0.00015732415667302213
50,3,2,6.0,4.0,0,1,7.634511918106674,0.6875064591205586,4.388299977543396,0.49929177722938584,40.69716985684961,2.196764625093227,0.9391603030387761,94.03686618925899,4.095178958249663,3.6152445643423166,187.6759829593187,6.487869039710994,3.948387532260403
50,3,2,2.0,16.0,0,1,8.356012348264379,0.7524793364063012,4.744396686732578,0.5398077309486969,188.84713061061137,6.164414789823747,0.9117433147594494,80.66454119824792,3.469974094790032,3.207378791616978,202.82348132441194,6.790900641040181,3.0921991222699825
50,3,2,0.0,16.0,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,9.0,4.5,0,1,5.928219238390728,0.5338506326527731,4.600296655198762,0.5234123247067548,231.85394405913996,7.376917711758018,0.3857302173271635,57.91347497447151,2.3519740894095844,1.3462226166328648,228.94970448061324,7.333961476568143,1.3631861343018072
50,3,2,12.0,1.5,0,1,19.76321974858294,1.7797262452292244,9.194241260995572,1.046101926251652,112.96119470998926,4.000250401207004,1.4258662101287551,216.3582867674133,9.671113842903218,9.122536412987504,246.84814633391278,9.07795551628676,10.071210190501485
50,3,2,16.0,2.0,0,1,19.745891454161523,1.778165789961349,9.186053496845114,1.045170339228172,112.88207849317465,3.9970329141483147,1.4255912182487165,216.11527955965468,9.661443424097538,9.11384101439032,246.72176593271797,9.071592287785723,10.06207552312058
