,L1,L2,cfl,convolutionmagnitude,convolutiontoscattering,convolutionwidth,dim1flag,nx,ny,periodicXflag,periodicYflag,quadratureorder,quadraturetype,rotationmagnitude,testcaseid,whichrank
270,7.08749328952735,3.473720135077713,0.95,3.0,0.0,10.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
271,86.55231822815246,28.819411769041942,0.95,0.0,0.0,0.0,0.0,280.0,280.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0
272,8.51178024367867,6.2294773792718034,0.95,5.0,0.0,18.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
273,75.96801625175812,30.48634226706925,0.95,3.0,0.0,4.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
274,15.59308087117787,6.813994263774125,0.95,1.5,0.0,8.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
275,22.840353555901768,9.653036074350421,0.95,20.0,0.0,3.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
276,14.691774755814443,11.968403475021468,0.95,16.0,0.0,12.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
277,338.76913640786313,146.05427976114126,0.95,7.0,0.0,8.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
278,310.0069820528364,120.50140493251732,0.95,5.0,0.0,10.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
279,15.921091678306507,7.315656692618014,0.95,1.0,0.0,18.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
280,86.06729704638046,39.13548261553402,0.95,2.0,0.0,2.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
281,491.79112064442336,292.2206928604137,0.95,16.0,0.0,12.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
282,10.247068938568724,7.96264727578798,0.95,10.0,0.0,12.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
283,447.99141059234245,236.83270326917307,0.95,18.0,0.0,6.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
284,8.713360160060049,6.159334340969528,0.95,9.0,0.0,9.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
285,7.311852963009191,4.925924876325572,0.95,5.0,0.0,14.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
286,74.46205075565153,32.766888307603054,0.95,0.0,0.0,0.0,0.0,280.0,280.0,0.0,0.0,10.0,2.0,4.0,2.0,0.0
287,14.488302689821264,11.816705829966692,0.95,18.0,0.0,10.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
288,29.67620646268814,13.085891431522086,0.95,7.0,0.0,2.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
289,358.69019593938214,160.04637359810852,0.95,10.0,0.0,6.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
290,10.051323815563899,8.056128102128447,0.95,6.0,0.0,20.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
291,9.30792119688675,6.75058499222533,0.95,10.0,0.0,9.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
292,8.272785113533063,3.83936203566915,0.95,3.0,0.0,8.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
293,84.89941505307027,38.69088424496935,0.95,0.5,0.0,2.5,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
294,24.082278450252147,18.618067758711035,0.95,18.0,0.0,18.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
295,141.65398165236903,61.25373202751526,0.95,2.0,0.0,14.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
296,16.516208948327044,13.360718223679928,0.95,12.0,0.0,18.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
297,117.58511107365152,50.594608048874605,0.95,2.0,0.0,9.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
298,229.5342551070057,91.48014262732138,0.95,4.0,0.0,8.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
299,11.878764087819258,5.298697541281346,0.95,2.0,0.0,9.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
300,30.08344369801886,13.308965019954016,0.95,14.0,0.0,2.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
301,96.6395919378328,42.216217504061675,0.95,1.5,0.0,10.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
302,86.23304233686753,39.199153896692984,0.95,0.0,0.0,4.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
303,5.904089965343685,3.5782563813439587,0.95,5.0,0.0,8.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
304,30.108214732374094,13.322938113130391,0.95,0.0,0.0,8.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
305,12.196137262734887,5.289758629803881,0.95,20.0,0.0,3.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
306,358.09367259270954,165.0227760125293,0.95,6.0,0.0,14.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
307,11.061707627561,5.486766694856795,0.95,1.5,0.0,20.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
308,8.949047688979334,6.137069526934551,0.95,16.0,0.0,5.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
309,70.32887831520326,27.403895539084452,0.95,0.5,0.0,12.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
310,7.301160988916004,4.717764740495924,0.95,7.0,0.0,8.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
311,310.3390470304549,138.37030266727032,0.95,4.0,0.0,18.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
312,11.21137977064579,9.048165132091208,0.95,14.0,0.0,9.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
313,507.93460290465936,316.7178171320306,0.95,16.0,0.0,14.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
314,431.7505441492983,222.43281740044313,0.95,14.0,0.0,7.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
315,27.125927316391298,11.77069130213488,0.95,7.0,0.0,3.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
316,504.00430406642687,300.76741406891597,0.95,20.0,0.0,9.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
317,25.97969067894652,11.206324359566333,0.95,10.0,0.0,3.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
318,30.108214732374094,13.322938113130391,0.95,0.0,0.0,4.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
319,29.798276606098444,13.152587525900694,0.95,5.0,0.0,2.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
320,14.100730312961625,11.475170630771641,0.95,9.0,0.0,20.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
321,77.07327969173008,32.857121044781934,0.95,1.0,0.0,10.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
