,L1,L2,cfl,convolutionmagnitude,convolutiontoscattering,convolutionwidth,dim1flag,nx,ny,periodicXflag,periodicYflag,quadratureorder,quadraturetype,rotationmagnitude,testcaseid,whichrank
50,10.54332522614792,7.963077305466694,0.95,14.0,0.0,7.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
51,65.01741613546936,41.932439906637995,0.95,6.0,0.0,5.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
52,15.356581070761878,5.754294702358431,0.95,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0
53,27.48827300909298,18.746270645577102,0.95,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,10.0,2.0,0.0,2.0,0.0
54,25.58744035956735,11.046320319756514,0.95,1.5,0.0,4.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
55,12.581385334013722,5.544828707060919,0.95,2.0,0.0,8.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
56,8.001064952321801,3.792994730181818,0.95,8.0,0.0,4.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
57,65.2475989474314,42.02068164984914,0.95,9.0,0.0,5.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
58,64.62871279636654,41.8454258767445,0.95,0.0,0.0,0.0,0.0,280.0,280.0,0.0,0.0,15.0,3.0,0.0,2.0,0.0
59,64.6586246777545,41.80341854451119,0.95,1.5,0.0,4.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
60,65.53320015203107,42.126960351868405,0.95,16.0,0.0,4.5,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
61,18.738247676677478,7.820852129253552,0.95,10.0,0.0,3.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
62,9.585148319602974,7.098924727467554,0.95,10.0,0.0,10.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
63,30.072843946339304,13.30298890351405,0.95,20.0,0.0,2.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
64,66.85583644837077,42.73932150702593,0.95,7.0,0.0,20.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
65,28.905986860540363,12.67156319520882,0.95,20.0,0.0,2.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
66,29.494832534039773,12.987372249432294,0.95,10.0,0.0,2.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
67,67.0484812824015,42.792039060428564,0.95,16.0,0.0,9.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
68,64.86416923431614,41.87692351917731,0.95,7.0,0.0,4.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
69,65.62931568789973,42.26379016915075,0.95,6.0,0.0,12.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
70,69.52011329896068,43.71848202164424,0.95,16.0,0.0,20.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
71,11.750337379126929,9.619098603981255,0.95,16.0,0.0,8.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
72,29.87973454558479,13.199439746153287,0.95,0.5,0.0,3.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
73,17.905446410892818,14.434071254466685,0.95,20.0,0.0,12.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
74,64.71320112250565,41.83346860800731,0.95,1.0,0.0,7.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
75,23.564047590929118,10.35103406495036,0.95,0.5,0.0,10.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
76,65.99169512185412,42.40232229648643,0.95,9.0,0.0,10.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
77,29.138627659521454,12.79563964507889,0.95,16.0,0.0,2.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
78,29.921462042237334,13.220102254009173,0.95,3.0,0.0,2.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
79,6.628218221344165,4.146340347147059,0.95,6.0,0.0,8.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
80,23.407977906303646,9.929389642742171,0.95,18.0,0.0,3.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
81,21.20703635415581,9.020488250248128,0.95,2.0,0.0,4.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
82,64.5893921192281,41.78829373396785,0.95,7.0,0.0,2.5,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
83,66.87901501100853,42.709275208921035,0.95,16.0,0.0,8.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
84,66.29352661583427,42.52293120080525,0.95,6.0,0.0,18.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
85,13.014565318241074,10.623543813938923,0.95,12.0,0.0,14.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
86,64.42170162448862,41.51904552249702,0.95,0.0,0.0,0.0,0.0,280.0,280.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0
87,6.590889603874356,4.220434264980399,0.95,20.0,0.0,4.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
88,22.445062252732082,9.502603076465236,0.95,6.0,0.0,3.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
